index,food_type,weight_g,temperature_C,humidity_%,gas_ppm,days_since_added,condition,sufficient
28033,garlic_bread,152.3,3.2,40.6,1.9,6,near_spoiled,not_sufficient
8904,ceviche,298.9,4.5,59.3,6.2,2,fine,not_sufficient
29178,greek_salad,399.0,1.3,50.9,15.6,1,near_spoiled,sufficient
40400,pancakes,202.0,5.1,73.6,4.0,3,fine,not_sufficient
46709,spaghetti_carbonara,455.5,5.0,58.5,2.7,7,spoiled,sufficient
28686,garlic_bread,334.2,7.4,33.7,3.9,3,near_spoiled,sufficient
39943,onion_rings,316.8,3.8,60.6,2.7,4,fine,sufficient
15638,cup_cakes,349.7,5.8,67.2,4.9,1,fine,sufficient
10671,cheesecake,470.4,4.7,69.9,3.2,3,fine,sufficient
42863,ramen,435.5,7.2,59.6,7.0,1,near_spoiled,sufficient
19537,edamame,396.9,7.8,56.7,9.0,2,near_spoiled,sufficient
27955,fried_rice,310.0,5.4,69.8,4.3,2,fine,sufficient
28167,garlic_bread,372.3,5.6,46.8,2.2,5,near_spoiled,sufficient
3691,beef_salad,398.3,8.7,91.2,22.9,3,spoiled,sufficient
36246,macaroni_and_cheese,443.4,3.9,54.6,6.5,7,spoiled,sufficient
23918,french_fries,493.1,2.0,62.2,5.4,7,spoiled,sufficient
27846,fried_rice,361.2,8.2,71.0,7.2,5,spoiled,sufficient
10033,cheesecake,261.4,3.3,52.0,4.6,5,near_spoiled,not_sufficient
25439,french_toast,142.7,3.9,78.5,6.1,6,near_spoiled,not_sufficient
19206,edamame,344.8,6.2,51.1,2.5,1,near_spoiled,sufficient
1687,baklava,370.4,6.8,43.5,4.1,7,spoiled,sufficient
33564,hummus,276.1,3.0,66.0,1.2,0,fine,not_sufficient
9221,cheese_plate,399.1,3.8,77.6,8.2,5,near_spoiled,sufficient
23375,french_fries,296.8,6.4,55.8,6.8,2,near_spoiled,not_sufficient
29870,greek_salad,449.9,2.0,81.7,25.6,1,spoiled,sufficient
540,apple-pie,306.4,5.7,69.5,29.7,1,spoiled,sufficient
19974,edamame,349.2,5.8,54.0,4.9,4,fine,sufficient
48172,sushi,321.5,3.7,55.3,7.6,1,fine,sufficient
2686,beef_carpaccio,317.0,4.0,62.8,5.3,3,fine,sufficient
49952,waffles,331.9,1.5,36.2,2.8,2,fine,sufficient
15930,cup_cakes,314.8,4.5,67.3,5.5,7,spoiled,sufficient
538,apple-pie,364.5,7.3,100.0,18.9,0,near_spoiled,sufficient
12312,chicken_wings,346.5,7.7,67.6,4.1,0,near_spoiled,sufficient
43048,risotto,358.3,6.6,47.3,4.5,2,near_spoiled,sufficient
44471,sashimi,370.1,4.2,46.1,1.7,4,fine,sufficient
1007,baklava,389.3,2.7,55.4,4.4,0,fine,sufficient
25183,french_toast,327.5,4.6,48.7,5.0,4,fine,sufficient
36179,macaroni_and_cheese,226.5,6.6,77.7,3.4,5,near_spoiled,not_sufficient
4535,bread_pudding,425.4,4.4,22.2,2.4,7,spoiled,sufficient
40027,pancakes,315.6,2.2,44.3,7.8,5,near_spoiled,sufficient
15242,cup_cakes,135.0,5.9,81.7,6.2,1,fine,not_sufficient
47237,strawberry_shortcake,355.7,6.6,68.5,5.7,2,near_spoiled,sufficient
30056,grilled_salmon,312.5,9.0,55.3,6.4,1,spoiled,sufficient
23839,french_fries,337.7,3.2,71.4,3.1,3,fine,sufficient
36499,macaroni_and_cheese,527.1,4.9,58.0,2.6,1,fine,sufficient
15913,cup_cakes,351.8,2.9,77.2,5.5,7,spoiled,sufficient
48278,sushi,357.0,3.6,58.8,5.6,3,fine,sufficient
36393,macaroni_and_cheese,326.3,4.8,40.6,2.7,6,near_spoiled,sufficient
11792,chicken_curry,317.6,6.5,94.4,5.4,7,spoiled,sufficient
5528,breakfast_burrito,313.4,9.6,54.7,2.6,7,spoiled,sufficient
44240,sashimi,272.0,4.0,54.5,3.2,3,fine,not_sufficient
43961,risotto,262.6,2.7,58.2,5.1,3,fine,not_sufficient
5465,breakfast_burrito,252.2,1.2,47.4,5.6,7,spoiled,not_sufficient
23073,french_fries,353.5,8.4,78.9,4.0,5,spoiled,sufficient
32932,hot_dog,413.2,7.9,67.6,5.0,0,near_spoiled,sufficient
7997,carrot_cake,309.4,5.4,65.0,14.9,2,fine,sufficient
40110,pancakes,364.5,4.2,45.6,1.0,7,spoiled,sufficient
28287,garlic_bread,433.2,8.1,20.0,5.5,7,spoiled,sufficient
5333,breakfast_burrito,311.9,4.2,79.5,4.5,5,near_spoiled,sufficient
47133,strawberry_shortcake,160.8,4.3,50.8,4.8,5,near_spoiled,not_sufficient
12746,chicken_wings,431.3,6.4,65.0,5.5,1,near_spoiled,sufficient
45852,seaweed_salad,383.4,4.6,39.0,15.4,2,near_spoiled,sufficient
8810,ceviche,290.1,5.7,66.4,5.3,1,fine,not_sufficient
23530,french_fries,385.0,6.6,71.1,7.6,2,near_spoiled,sufficient
37742,nachos,504.2,5.2,56.8,6.0,7,spoiled,sufficient
49994,waffles,278.1,4.3,63.5,3.1,5,near_spoiled,not_sufficient
15823,cup_cakes,448.2,4.6,70.1,0.8,5,near_spoiled,sufficient
46598,spaghetti_carbonara,256.4,4.0,62.3,9.1,2,fine,not_sufficient
9125,cheese_plate,371.1,5.9,85.5,3.9,6,near_spoiled,sufficient
12842,chicken_wings,416.9,2.2,62.1,8.3,2,fine,sufficient
15827,cup_cakes,299.1,5.5,52.4,9.3,4,fine,not_sufficient
30017,grilled_salmon,441.0,5.4,33.4,6.3,1,fine,sufficient
18252,dumplings,381.2,2.2,79.0,5.1,5,near_spoiled,sufficient
31714,hot_and_sour_soup,377.9,4.0,56.6,4.1,2,fine,sufficient
15975,cup_cakes,456.9,5.3,66.5,8.1,4,fine,sufficient
14114,creme_brulee,367.6,3.0,53.9,5.4,6,near_spoiled,sufficient
46129,spaghetti_carbonara,343.4,7.5,62.2,5.0,0,near_spoiled,sufficient
38970,omelette,50.0,7.2,61.7,4.7,7,spoiled,not_sufficient
43845,risotto,368.9,7.9,75.8,5.0,1,near_spoiled,sufficient
43467,risotto,313.6,4.6,46.7,2.9,5,near_spoiled,sufficient
45188,seaweed_salad,346.4,7.0,75.7,13.7,2,near_spoiled,sufficient
9500,cheese_plate,323.9,5.4,51.0,6.8,2,fine,sufficient
30422,grilled_salmon,277.4,5.0,85.6,5.6,1,fine,not_sufficient
2708,beef_carpaccio,390.6,4.6,74.8,5.5,5,near_spoiled,sufficient
35169,lobster_roll_sandwich,155.9,7.0,68.7,4.8,0,near_spoiled,not_sufficient
47673,strawberry_shortcake,183.2,10.0,38.0,7.9,5,spoiled,not_sufficient
32456,hot_dog,331.7,6.3,69.0,8.9,0,near_spoiled,sufficient
31039,hot_and_sour_soup,286.5,5.0,40.9,3.9,3,fine,not_sufficient
49825,waffles,407.4,7.0,70.6,6.6,6,near_spoiled,sufficient
28870,garlic_bread,206.9,5.0,41.5,6.7,3,fine,not_sufficient
38619,omelette,481.9,5.4,80.6,3.3,2,fine,sufficient
1922,baklava,202.0,2.2,36.7,3.7,5,near_spoiled,not_sufficient
25888,french_toast,297.8,6.8,60.5,7.6,4,near_spoiled,not_sufficient
46388,spaghetti_carbonara,356.3,4.9,100.0,6.2,1,fine,sufficient
16263,deviled_eggs,411.6,4.2,66.0,2.6,4,fine,sufficient
40123,pancakes,232.4,2.5,87.4,2.0,1,fine,not_sufficient
13331,chocolate_cake,343.5,2.3,51.3,4.1,4,fine,sufficient
48099,sushi,365.6,5.3,65.6,5.3,0,fine,sufficient
14491,creme_brulee,279.6,1.1,91.3,4.0,4,fine,not_sufficient
46105,spaghetti_carbonara,364.0,4.2,49.3,6.9,1,fine,sufficient
3965,beef_salad,289.9,8.8,59.4,19.2,3,spoiled,not_sufficient
2856,beef_carpaccio,411.2,4.8,58.6,3.2,6,near_spoiled,sufficient
6627,caesar_salad,159.7,5.8,84.6,21.9,3,near_spoiled,not_sufficient
12399,chicken_wings,389.1,6.0,43.4,8.0,4,fine,sufficient
10199,cheesecake,452.8,4.9,59.4,8.5,1,fine,sufficient
15206,cup_cakes,449.1,3.9,61.0,7.4,7,spoiled,sufficient
13086,chocolate_cake,498.9,8.4,68.8,3.5,7,spoiled,sufficient
45966,seaweed_salad,244.9,4.3,32.5,28.9,2,spoiled,not_sufficient
32137,hot_dog,375.2,3.9,61.1,7.2,2,fine,sufficient
15221,cup_cakes,343.2,4.4,76.9,5.6,3,fine,sufficient
1528,baklava,325.1,8.0,20.0,6.1,7,spoiled,sufficient
14799,creme_brulee,438.4,2.1,55.5,2.2,4,fine,sufficient
18388,dumplings,347.0,4.6,82.4,4.1,3,fine,sufficient
23274,french_fries,440.4,1.3,53.9,4.9,3,fine,sufficient
42141,ramen,296.5,6.4,99.0,5.6,5,near_spoiled,not_sufficient
49156,waffles,462.9,6.9,76.0,7.1,1,near_spoiled,sufficient
39396,onion_rings,303.6,6.2,81.1,6.3,2,near_spoiled,sufficient
41878,pizza,403.7,6.5,24.2,4.2,3,near_spoiled,sufficient
15489,cup_cakes,217.0,4.9,54.7,7.2,4,fine,not_sufficient
13640,chocolate_cake,333.0,7.0,64.5,7.0,5,near_spoiled,sufficient
9090,cheese_plate,371.0,6.6,59.6,4.4,7,spoiled,sufficient
27429,fried_rice,382.5,6.1,85.6,7.5,1,near_spoiled,sufficient
21475,filet_mignon,511.0,4.9,78.5,6.1,4,fine,sufficient
47765,strawberry_shortcake,491.1,9.0,57.0,5.9,7,spoiled,sufficient
30034,grilled_salmon,389.2,7.7,86.3,0.7,2,near_spoiled,sufficient
13618,chocolate_cake,357.2,7.8,51.4,5.1,3,near_spoiled,sufficient
14944,creme_brulee,531.3,2.5,57.2,8.9,3,fine,sufficient
6240,caesar_salad,228.0,3.8,86.2,18.8,1,near_spoiled,not_sufficient
38602,omelette,239.3,5.7,78.4,4.0,7,spoiled,not_sufficient
48180,sushi,330.2,4.4,77.6,7.9,3,fine,sufficient
42981,ramen,405.5,2.9,63.0,5.1,7,spoiled,sufficient
10602,cheesecake,262.1,3.7,48.0,8.6,1,fine,not_sufficient
2765,beef_carpaccio,278.3,5.9,50.7,5.2,4,fine,not_sufficient
19384,edamame,391.3,5.5,35.4,6.0,2,fine,sufficient
21061,filet_mignon,375.0,5.4,76.2,4.9,1,fine,sufficient
11449,chicken_curry,213.1,2.2,77.1,6.1,7,spoiled,not_sufficient
44766,sashimi,66.8,2.8,75.3,6.0,1,fine,not_sufficient
7575,carrot_cake,254.5,6.9,60.5,28.5,5,spoiled,not_sufficient
23021,french_fries,268.1,3.6,37.7,3.3,6,near_spoiled,not_sufficient
48772,sushi,559.3,4.2,61.2,3.9,1,fine,sufficient
7743,carrot_cake,145.7,6.9,65.9,24.5,3,near_spoiled,not_sufficient
49267,waffles,413.7,7.5,46.3,7.0,2,near_spoiled,sufficient
46019,spaghetti_carbonara,459.8,9.4,79.5,6.0,2,spoiled,sufficient
12886,chicken_wings,415.2,5.7,48.0,8.1,7,spoiled,sufficient
47080,strawberry_shortcake,312.2,7.3,64.7,2.6,0,near_spoiled,sufficient
22875,fish_and_chips,365.4,1.9,70.9,3.6,7,spoiled,sufficient
7994,carrot_cake,441.9,5.7,55.7,22.8,7,spoiled,sufficient
28882,garlic_bread,294.3,7.1,34.9,9.5,3,near_spoiled,not_sufficient
20504,falafel,618.5,6.4,79.2,4.2,3,near_spoiled,sufficient
15343,cup_cakes,329.6,5.4,41.1,5.1,3,fine,sufficient
45826,seaweed_salad,271.2,4.3,52.6,21.3,0,near_spoiled,not_sufficient
45288,seaweed_salad,240.3,4.7,81.7,19.1,2,near_spoiled,not_sufficient
33400,hummus,365.9,6.4,54.9,4.8,5,near_spoiled,sufficient
17121,donuts,402.4,3.3,78.3,4.5,3,fine,sufficient
32904,hot_dog,646.9,3.8,35.4,5.9,0,fine,sufficient
27668,fried_rice,342.3,7.3,59.6,7.4,7,spoiled,sufficient
31735,hot_and_sour_soup,544.8,5.6,74.3,4.7,3,fine,sufficient
40927,pancakes,395.5,6.4,60.3,4.1,3,near_spoiled,sufficient
43208,risotto,321.9,5.6,74.9,2.9,1,fine,sufficient
37383,nachos,450.0,6.9,50.6,5.1,5,near_spoiled,sufficient
10125,cheesecake,441.1,2.2,60.5,4.1,5,near_spoiled,sufficient
10187,cheesecake,466.9,3.0,50.0,4.4,1,fine,sufficient
48265,sushi,531.9,4.6,79.3,3.6,1,fine,sufficient
28473,garlic_bread,330.4,3.8,30.0,7.9,0,fine,sufficient
25461,french_toast,326.2,3.6,48.2,8.7,1,fine,sufficient
31916,hot_and_sour_soup,241.1,10.0,78.3,9.0,4,spoiled,not_sufficient
14628,creme_brulee,157.9,1.0,56.1,7.9,5,near_spoiled,not_sufficient
29366,greek_salad,325.9,4.2,40.2,18.2,0,near_spoiled,sufficient
6505,caesar_salad,375.7,4.3,94.6,14.9,3,fine,sufficient
21374,filet_mignon,271.7,3.8,53.8,5.5,4,fine,not_sufficient
24151,french_onion_soup,365.3,0.8,61.1,6.1,3,fine,sufficient
13333,chocolate_cake,262.7,5.9,65.7,6.3,7,spoiled,not_sufficient
37675,nachos,454.4,4.5,60.8,4.8,2,fine,sufficient
27276,fried_rice,393.5,2.3,87.6,8.5,4,fine,sufficient
4221,bread_pudding,344.2,9.3,29.0,5.9,1,spoiled,sufficient
2546,beef_carpaccio,376.3,4.7,81.8,4.8,1,fine,sufficient
1483,baklava,316.6,6.2,56.8,7.1,1,near_spoiled,sufficient
36320,macaroni_and_cheese,570.9,4.0,64.1,8.2,4,fine,sufficient
28426,garlic_bread,563.4,6.7,31.3,4.8,5,near_spoiled,sufficient
21586,filet_mignon,431.1,2.1,48.7,8.9,5,near_spoiled,sufficient
28462,garlic_bread,363.5,6.9,35.3,2.1,6,near_spoiled,sufficient
11923,chicken_curry,397.2,2.5,56.8,5.1,4,fine,sufficient
38808,omelette,283.1,5.1,61.3,6.1,4,fine,not_sufficient
43710,risotto,453.1,3.6,49.8,4.9,3,fine,sufficient
24464,french_onion_soup,419.4,10.0,34.9,0.0,7,spoiled,sufficient
2951,beef_carpaccio,306.1,2.2,65.6,8.5,2,fine,sufficient
7511,carrot_cake,263.0,3.5,73.5,24.0,5,near_spoiled,not_sufficient
48054,sushi,216.5,4.8,64.4,3.6,2,fine,not_sufficient
37344,nachos,537.8,4.2,38.3,1.5,3,fine,sufficient
38112,omelette,186.6,4.2,55.4,3.8,5,near_spoiled,not_sufficient
16156,deviled_eggs,368.8,2.3,49.5,2.0,6,near_spoiled,sufficient
19368,edamame,443.1,5.2,61.0,8.2,1,fine,sufficient
24734,french_onion_soup,471.1,3.8,66.7,5.9,5,near_spoiled,sufficient
49343,waffles,418.8,1.8,68.7,4.8,4,fine,sufficient
27364,fried_rice,341.8,1.7,44.4,5.1,0,fine,sufficient
34919,ice_cream,375.3,3.2,37.2,8.5,5,near_spoiled,sufficient
22783,fish_and_chips,373.0,3.5,68.5,7.3,6,near_spoiled,sufficient
44080,sashimi,223.3,3.7,62.7,4.3,2,fine,not_sufficient
26921,fried_calamari,361.9,2.6,48.3,5.9,3,fine,sufficient
3015,beef_salad,408.6,4.9,48.9,20.3,1,near_spoiled,sufficient
8635,ceviche,283.3,4.6,70.4,4.2,2,fine,not_sufficient
33434,hummus,443.6,5.0,91.2,5.6,7,spoiled,sufficient
33878,hummus,360.6,6.9,48.4,3.4,2,near_spoiled,sufficient
17147,donuts,451.3,9.3,64.3,5.5,3,spoiled,sufficient
22826,fish_and_chips,389.6,3.9,72.4,4.6,5,near_spoiled,sufficient
29385,greek_salad,284.8,4.6,55.9,18.9,2,near_spoiled,not_sufficient
13242,chocolate_cake,317.4,3.5,78.3,3.2,1,fine,sufficient
1281,baklava,479.3,2.3,38.4,3.4,3,fine,sufficient
26949,fried_calamari,199.7,3.5,56.3,1.7,2,fine,not_sufficient
19842,edamame,230.3,7.1,52.6,3.2,5,near_spoiled,not_sufficient
3820,beef_salad,342.9,5.7,98.7,14.8,3,fine,sufficient
16808,deviled_eggs,418.1,2.4,86.3,5.1,3,fine,sufficient
39175,onion_rings,291.2,6.3,82.0,5.7,0,near_spoiled,not_sufficient
43081,risotto,259.0,4.0,67.8,4.6,0,fine,not_sufficient
18489,dumplings,176.6,8.4,98.3,6.9,2,spoiled,not_sufficient
2293,beef_carpaccio,269.2,9.2,59.5,3.2,0,spoiled,not_sufficient
40274,pancakes,347.9,3.0,98.6,0.4,3,fine,sufficient
16503,deviled_eggs,242.8,4.7,67.7,1.8,5,near_spoiled,not_sufficient
31162,hot_and_sour_soup,531.4,1.5,49.2,6.1,6,near_spoiled,sufficient
2974,beef_carpaccio,245.8,3.8,72.0,4.8,4,fine,not_sufficient
15266,cup_cakes,368.9,5.5,73.6,8.5,2,fine,sufficient
49864,waffles,283.2,4.6,75.3,3.2,0,fine,not_sufficient
13071,chocolate_cake,166.4,3.2,62.1,6.3,0,fine,not_sufficient
25730,french_toast,370.5,6.4,41.2,8.5,1,near_spoiled,sufficient
41725,pizza,281.1,3.1,57.9,6.2,5,near_spoiled,not_sufficient
27086,fried_rice,274.6,6.4,51.0,2.5,5,near_spoiled,not_sufficient
33883,hummus,375.4,6.2,54.5,2.9,4,near_spoiled,sufficient
6046,caesar_salad,430.6,5.5,49.8,16.9,3,near_spoiled,sufficient
30187,grilled_salmon,267.7,0.0,32.7,3.3,1,fine,not_sufficient
26943,fried_calamari,430.3,7.1,61.0,4.0,3,near_spoiled,sufficient
17669,donuts,139.7,6.9,43.4,2.2,2,near_spoiled,not_sufficient
12080,chicken_wings,380.2,5.4,76.7,3.6,5,near_spoiled,sufficient
34093,ice_cream,299.6,0.6,82.0,6.9,1,fine,not_sufficient
47223,strawberry_shortcake,248.8,3.7,57.0,7.4,5,near_spoiled,not_sufficient
48151,sushi,332.5,3.1,78.8,4.0,2,fine,sufficient
48163,sushi,480.1,4.5,52.7,5.1,0,fine,sufficient
28942,garlic_bread,253.7,4.6,58.1,3.7,7,spoiled,not_sufficient
37956,nachos,312.9,3.7,35.4,6.0,2,fine,sufficient
9364,cheese_plate,400.1,5.0,70.8,5.1,4,fine,sufficient
42783,ramen,310.3,5.8,42.6,6.3,2,fine,sufficient
43995,risotto,363.9,4.2,76.7,3.4,0,fine,sufficient
11470,chicken_curry,422.1,7.1,33.4,3.2,6,near_spoiled,sufficient
36034,macaroni_and_cheese,528.8,7.4,54.3,6.4,4,near_spoiled,sufficient
28621,garlic_bread,332.3,6.0,40.1,3.0,3,fine,sufficient
1839,baklava,354.0,4.3,32.5,4.5,5,near_spoiled,sufficient
17903,donuts,265.9,3.1,73.9,5.2,0,fine,not_sufficient
2342,beef_carpaccio,198.1,4.2,50.1,2.8,5,near_spoiled,not_sufficient
15866,cup_cakes,284.4,5.0,39.4,4.7,1,fine,not_sufficient
8185,ceviche,335.3,3.5,65.4,9.0,1,fine,sufficient
9351,cheese_plate,310.9,6.3,79.7,5.3,0,near_spoiled,sufficient
33262,hummus,455.6,5.5,50.9,3.5,7,spoiled,sufficient
45404,seaweed_salad,270.1,4.6,64.9,20.4,2,near_spoiled,not_sufficient
8874,ceviche,372.7,4.6,74.5,6.3,3,fine,sufficient
30525,grilled_salmon,409.3,5.2,50.6,5.4,7,spoiled,sufficient
22272,fish_and_chips,404.8,4.0,76.9,4.2,5,near_spoiled,sufficient
3314,beef_salad,427.4,2.9,81.7,18.2,0,near_spoiled,sufficient
19349,edamame,391.0,4.3,80.7,4.5,4,fine,sufficient
46595,spaghetti_carbonara,382.3,7.4,49.1,5.8,7,spoiled,sufficient
34564,ice_cream,378.2,2.2,49.2,6.2,2,fine,sufficient
44083,sashimi,390.8,4.3,39.1,4.0,3,fine,sufficient
32896,hot_dog,270.9,4.3,48.3,1.0,6,near_spoiled,not_sufficient
15491,cup_cakes,268.8,5.8,82.1,8.6,0,fine,not_sufficient
47082,strawberry_shortcake,84.9,6.6,39.3,7.4,0,near_spoiled,not_sufficient
40783,pancakes,527.5,5.0,62.5,5.8,7,spoiled,sufficient
3428,beef_salad,297.7,3.4,45.1,17.5,1,near_spoiled,not_sufficient
38615,omelette,440.3,4.5,50.1,3.1,7,spoiled,sufficient
22984,fish_and_chips,415.2,2.5,81.8,3.7,7,spoiled,sufficient
7396,carrot_cake,332.1,0.9,73.7,20.8,3,near_spoiled,sufficient
38576,omelette,452.2,3.3,54.9,6.4,7,spoiled,sufficient
41209,pizza,237.6,2.9,30.1,5.0,3,fine,not_sufficient
39291,onion_rings,366.2,3.5,25.0,7.1,1,fine,sufficient
28010,garlic_bread,345.1,3.0,26.9,5.5,1,fine,sufficient
40823,pancakes,224.1,1.8,59.7,4.9,5,near_spoiled,not_sufficient
30730,grilled_salmon,415.1,5.3,71.9,5.8,3,fine,sufficient
42463,ramen,427.0,5.5,82.9,6.9,2,fine,sufficient
34131,ice_cream,429.9,2.6,28.4,6.1,0,fine,sufficient
12094,chicken_wings,219.2,0.9,60.6,3.7,1,fine,not_sufficient
20006,falafel,200.3,6.5,56.2,10.3,2,near_spoiled,not_sufficient
13941,chocolate_cake,458.3,3.2,61.1,8.1,3,fine,sufficient
46082,spaghetti_carbonara,327.3,6.3,86.9,5.3,0,near_spoiled,sufficient
25970,french_toast,406.7,7.1,37.5,6.0,6,near_spoiled,sufficient
33276,hummus,303.5,4.2,36.1,8.8,7,spoiled,sufficient
33620,hummus,331.8,1.7,48.9,3.9,0,fine,sufficient
36104,macaroni_and_cheese,313.0,2.7,78.0,3.1,4,fine,sufficient
11431,chicken_curry,336.9,2.7,72.6,3.7,0,fine,sufficient
4499,bread_pudding,309.5,4.8,21.6,7.2,5,near_spoiled,sufficient
36596,macaroni_and_cheese,344.1,1.8,56.4,4.9,5,near_spoiled,sufficient
6495,caesar_salad,327.2,4.6,53.4,11.7,1,fine,sufficient
3235,beef_salad,243.6,7.4,77.5,8.2,0,near_spoiled,not_sufficient
20985,falafel,332.0,5.2,73.0,4.9,3,fine,sufficient
33884,hummus,224.0,7.3,50.4,5.3,4,near_spoiled,not_sufficient
34024,ice_cream,184.3,2.2,53.7,4.3,5,near_spoiled,not_sufficient
20098,falafel,267.0,4.9,54.4,3.5,3,fine,not_sufficient
24815,french_onion_soup,204.5,6.4,49.1,6.1,7,spoiled,not_sufficient
21209,filet_mignon,352.0,8.0,20.0,0.2,4,near_spoiled,sufficient
44961,sashimi,246.8,4.8,77.1,3.5,5,near_spoiled,not_sufficient
14350,creme_brulee,227.9,3.3,55.2,6.3,5,near_spoiled,not_sufficient
15520,cup_cakes,257.6,5.5,37.7,9.1,3,fine,not_sufficient
4775,bread_pudding,335.2,2.0,27.9,3.4,6,near_spoiled,sufficient
34642,ice_cream,410.2,1.1,76.8,4.9,4,fine,sufficient
3875,beef_salad,267.9,2.9,65.5,20.6,3,near_spoiled,not_sufficient
18700,dumplings,456.8,6.7,45.4,4.3,7,spoiled,sufficient
43824,risotto,378.9,4.7,73.1,3.4,1,fine,sufficient
27334,fried_rice,406.5,2.1,58.1,2.2,3,fine,sufficient
6286,caesar_salad,481.4,6.1,70.5,20.6,3,near_spoiled,sufficient
41183,pizza,322.2,4.7,53.5,6.1,4,fine,sufficient
8510,ceviche,490.2,4.5,87.5,6.5,0,fine,sufficient
12685,chicken_wings,391.0,4.3,54.4,6.2,3,fine,sufficient
37609,nachos,451.4,3.9,75.3,2.4,4,fine,sufficient
7571,carrot_cake,340.4,5.6,51.7,26.3,1,spoiled,sufficient
46308,spaghetti_carbonara,448.3,2.5,34.4,5.7,4,fine,sufficient
25582,french_toast,219.6,6.5,66.4,5.5,2,near_spoiled,not_sufficient
35685,lobster_roll_sandwich,266.1,6.7,70.3,5.4,2,near_spoiled,not_sufficient
10456,cheesecake,398.2,3.6,62.3,5.4,5,near_spoiled,sufficient
7890,carrot_cake,479.2,2.3,41.2,22.0,0,near_spoiled,sufficient
42548,ramen,483.2,4.6,37.6,5.8,1,fine,sufficient
6420,caesar_salad,372.8,8.1,77.5,21.6,3,spoiled,sufficient
35426,lobster_roll_sandwich,432.3,0.0,76.4,7.4,1,fine,sufficient
20392,falafel,415.2,4.9,20.8,9.0,5,near_spoiled,sufficient
41418,pizza,343.8,2.7,21.8,4.9,0,fine,sufficient
8423,ceviche,187.4,2.9,32.6,5.0,1,fine,not_sufficient
23097,french_fries,301.0,8.3,56.3,5.5,3,spoiled,sufficient
40475,pancakes,153.9,2.4,68.3,5.7,5,near_spoiled,not_sufficient
37504,nachos,447.6,8.2,70.0,4.4,1,spoiled,sufficient
5338,breakfast_burrito,446.4,6.6,61.7,5.5,7,spoiled,sufficient
19816,edamame,468.7,6.4,64.9,5.0,5,near_spoiled,sufficient
47100,strawberry_shortcake,434.5,3.5,54.1,5.4,0,fine,sufficient
1806,baklava,250.5,3.8,34.6,8.4,3,fine,not_sufficient
9178,cheese_plate,393.4,5.1,86.5,4.7,4,fine,sufficient
44801,sashimi,336.2,4.6,59.7,7.3,3,fine,sufficient
26058,fried_calamari,377.6,0.5,59.1,1.9,5,near_spoiled,sufficient
6250,caesar_salad,383.1,5.8,59.6,7.8,3,fine,sufficient
37899,nachos,505.9,4.4,68.2,5.4,0,fine,sufficient
8592,ceviche,350.4,2.6,51.8,8.4,3,fine,sufficient
12134,chicken_wings,401.9,3.6,53.0,9.9,7,spoiled,sufficient
35358,lobster_roll_sandwich,425.4,5.0,49.7,4.9,2,fine,sufficient
11235,chicken_curry,468.8,5.7,63.8,3.8,2,fine,sufficient
36027,macaroni_and_cheese,230.1,5.6,51.8,4.0,4,fine,not_sufficient
24554,french_onion_soup,357.5,3.6,62.2,4.8,4,fine,sufficient
26794,fried_calamari,441.5,8.9,46.7,6.4,1,spoiled,sufficient
12520,chicken_wings,337.5,6.2,43.7,0.0,5,near_spoiled,sufficient
45507,seaweed_salad,436.2,2.3,78.6,21.7,1,near_spoiled,sufficient
15878,cup_cakes,291.7,6.2,62.1,5.4,5,near_spoiled,not_sufficient
23658,french_fries,415.6,1.9,38.7,5.3,0,fine,sufficient
42145,ramen,571.3,5.4,59.7,9.6,1,fine,sufficient
31798,hot_and_sour_soup,143.7,7.4,50.0,5.8,0,near_spoiled,not_sufficient
2128,beef_carpaccio,481.6,6.2,54.3,5.0,5,near_spoiled,sufficient
8052,ceviche,381.7,4.7,65.6,6.2,0,fine,sufficient
39032,onion_rings,409.7,7.2,63.6,4.3,4,near_spoiled,sufficient
2573,beef_carpaccio,397.0,1.8,83.6,6.0,6,near_spoiled,sufficient
7935,carrot_cake,154.0,3.7,49.0,21.3,5,near_spoiled,not_sufficient
18245,dumplings,346.4,5.3,64.4,3.9,5,near_spoiled,sufficient
41636,pizza,339.2,7.0,35.6,6.1,6,near_spoiled,sufficient
8152,ceviche,221.6,4.1,50.0,5.3,3,fine,not_sufficient
47448,strawberry_shortcake,358.6,1.1,35.1,3.9,2,fine,sufficient
14845,creme_brulee,137.6,1.4,39.3,6.0,1,fine,not_sufficient
37167,nachos,408.5,5.9,34.5,6.1,2,fine,sufficient
43334,risotto,442.1,3.3,65.3,2.6,5,near_spoiled,sufficient
8147,ceviche,409.7,5.2,35.8,4.0,3,fine,sufficient
43638,risotto,585.0,7.3,55.3,6.2,3,near_spoiled,sufficient
5169,breakfast_burrito,338.9,5.1,77.5,9.3,5,near_spoiled,sufficient
7179,carrot_cake,251.7,6.2,48.6,22.4,4,near_spoiled,not_sufficient
4185,bread_pudding,243.5,8.1,44.6,3.1,4,spoiled,not_sufficient
25810,french_toast,318.0,5.1,68.0,2.8,1,fine,sufficient
39823,onion_rings,395.6,6.1,30.8,8.3,0,near_spoiled,sufficient
12494,chicken_wings,235.4,7.5,46.1,2.2,7,spoiled,not_sufficient
10722,cheesecake,310.7,7.4,54.7,4.8,0,near_spoiled,sufficient
