index,food_type,class_index,weight_g,temperature_C,humidity_%,gas_ppm,days_since_added,condition,sufficient
7768,carrot_cake,7,415.5,2.4,71.5,12.6,6,near_spoiled,sufficient
37626,nachos,37,316.6,4.6,39.7,5.9,3,fine,sufficient
45659,seaweed_salad,45,352.4,2.1,79.5,18.3,1,near_spoiled,sufficient
42896,ramen,42,366.5,6.6,50.9,3.9,1,near_spoiled,sufficient
17115,donuts,17,415.5,6.3,61.6,3.9,0,near_spoiled,sufficient
39152,onion_rings,39,189.4,6.0,63.1,7.9,4,fine,not_sufficient
36751,macaroni_and_cheese,36,567.8,6.2,42.0,9.0,0,near_spoiled,sufficient
10232,cheesecake,10,427.1,7.0,80.5,5.9,6,near_spoiled,sufficient
35494,lobster_roll_sandwich,35,243.3,6.3,90.4,3.2,5,near_spoiled,not_sufficient
360,apple-pie,0,300.0,4.2,60.8,22.2,3,near_spoiled,sufficient
8137,ceviche,8,449.6,2.5,60.6,4.9,0,fine,sufficient
35914,lobster_roll_sandwich,35,250.6,2.9,56.7,6.1,2,fine,not_sufficient
3133,beef_salad,3,482.0,4.7,45.0,24.6,0,near_spoiled,sufficient
39004,onion_rings,39,192.9,5.5,86.7,6.2,3,fine,not_sufficient
40243,pancakes,40,405.9,5.4,70.2,6.1,3,fine,sufficient
10380,cheesecake,10,221.6,4.5,65.2,4.1,5,near_spoiled,not_sufficient
15948,cup_cakes,15,322.2,3.8,56.7,6.3,1,fine,sufficient
28612,garlic_bread,28,405.8,5.6,55.4,0.0,0,fine,sufficient
43305,risotto,43,240.3,5.3,60.5,10.1,6,near_spoiled,not_sufficient
11456,chicken_curry,11,396.4,9.6,51.7,6.8,2,spoiled,sufficient
31405,hot_and_sour_soup,31,405.6,6.6,71.3,2.1,2,near_spoiled,sufficient
48065,sushi,48,359.6,4.4,34.7,1.1,1,fine,sufficient
31323,hot_and_sour_soup,31,432.1,6.9,54.1,5.7,0,near_spoiled,sufficient
34902,ice_cream,34,580.5,2.3,75.3,1.8,7,spoiled,sufficient
37857,nachos,37,436.8,3.6,27.3,4.5,6,near_spoiled,sufficient
27643,fried_rice,27,343.0,7.8,49.8,2.4,3,near_spoiled,sufficient
35287,lobster_roll_sandwich,35,470.6,3.1,75.7,5.4,7,spoiled,sufficient
14653,creme_brulee,14,468.3,2.6,33.9,9.1,2,fine,sufficient
27553,fried_rice,27,249.9,6.4,75.5,4.8,2,near_spoiled,not_sufficient
43230,risotto,43,248.9,2.9,20.0,4.9,1,fine,not_sufficient
18777,dumplings,18,279.7,1.8,59.4,14.6,7,spoiled,not_sufficient
43900,risotto,43,353.9,5.3,76.1,1.8,6,near_spoiled,sufficient
1329,baklava,1,343.9,7.4,42.2,6.7,0,near_spoiled,sufficient
35625,lobster_roll_sandwich,35,366.1,8.5,62.3,7.0,6,spoiled,sufficient
10772,cheesecake,10,388.6,5.3,61.5,4.9,6,near_spoiled,sufficient
30058,grilled_salmon,30,253.4,4.8,82.1,2.9,6,near_spoiled,not_sufficient
40213,pancakes,40,239.3,3.5,64.4,4.2,7,spoiled,not_sufficient
21498,filet_mignon,21,369.4,2.6,72.9,3.8,7,spoiled,sufficient
19190,edamame,19,301.9,3.7,73.0,18.9,1,near_spoiled,sufficient
6952,caesar_salad,6,505.3,3.9,65.3,14.1,1,fine,sufficient
35704,lobster_roll_sandwich,35,111.4,7.3,73.4,4.3,7,spoiled,not_sufficient
35069,lobster_roll_sandwich,35,257.8,4.7,75.4,7.2,0,fine,not_sufficient
2797,beef_carpaccio,2,250.4,5.5,58.9,4.7,5,near_spoiled,not_sufficient
30788,grilled_salmon,30,393.2,4.9,60.5,2.2,1,fine,sufficient
16537,deviled_eggs,16,352.3,3.6,50.3,6.8,7,spoiled,sufficient
13550,chocolate_cake,13,535.6,3.1,57.1,6.6,2,fine,sufficient
18767,dumplings,18,222.4,6.0,75.5,15.0,5,near_spoiled,not_sufficient
7197,carrot_cake,7,231.3,3.5,70.6,28.7,4,spoiled,not_sufficient
11682,chicken_curry,11,404.7,3.9,56.9,7.0,2,fine,sufficient
5707,breakfast_burrito,5,196.8,3.3,78.1,4.5,1,fine,not_sufficient
36141,macaroni_and_cheese,36,344.3,5.2,77.9,5.1,7,spoiled,sufficient
41490,pizza,41,318.8,6.9,30.5,8.1,3,near_spoiled,sufficient
1357,baklava,1,349.2,3.3,35.6,6.2,3,fine,sufficient
42204,ramen,42,330.4,7.5,87.9,3.7,3,near_spoiled,sufficient
40221,pancakes,40,407.0,4.7,59.1,6.0,3,fine,sufficient
43445,risotto,43,386.5,7.7,58.5,9.0,5,near_spoiled,sufficient
20112,falafel,20,527.1,6.2,62.1,4.0,5,near_spoiled,sufficient
412,apple-pie,0,336.8,7.3,30.2,22.2,5,near_spoiled,sufficient
47353,strawberry_shortcake,47,357.0,3.6,41.1,3.7,0,fine,sufficient
16388,deviled_eggs,16,333.5,6.5,77.7,4.0,0,near_spoiled,sufficient
25400,french_toast,25,346.2,5.9,46.8,1.5,7,spoiled,sufficient
40787,pancakes,40,353.7,5.0,44.7,6.9,2,fine,sufficient
34748,ice_cream,34,327.0,0.0,45.5,2.5,5,near_spoiled,sufficient
287,apple-pie,0,302.1,3.7,65.6,23.6,4,near_spoiled,sufficient
28933,garlic_bread,28,232.8,5.0,40.0,5.9,4,fine,not_sufficient
31859,hot_and_sour_soup,31,386.0,4.4,59.8,6.1,0,fine,sufficient
4162,bread_pudding,4,317.2,2.8,32.4,3.1,2,fine,sufficient
34431,ice_cream,34,259.6,1.7,66.3,3.8,0,fine,not_sufficient
36014,macaroni_and_cheese,36,298.4,8.9,57.7,5.1,3,spoiled,not_sufficient
23424,french_fries,23,597.7,10.0,70.8,5.3,0,spoiled,sufficient
31315,hot_and_sour_soup,31,279.9,6.0,80.3,3.7,5,near_spoiled,not_sufficient
44731,sashimi,44,408.0,6.4,70.6,6.2,3,near_spoiled,sufficient
41784,pizza,41,444.8,3.3,57.3,4.3,2,fine,sufficient
24392,french_onion_soup,24,436.0,7.4,65.4,9.2,0,near_spoiled,sufficient
35212,lobster_roll_sandwich,35,324.5,5.4,40.0,5.8,0,fine,sufficient
26495,fried_calamari,26,303.8,5.1,78.4,4.8,1,fine,sufficient
39795,onion_rings,39,474.5,0.0,68.0,5.5,3,fine,sufficient
27949,fried_rice,27,392.4,7.1,59.5,6.8,4,near_spoiled,sufficient
19913,edamame,19,215.2,0.6,54.3,21.8,6,near_spoiled,not_sufficient
24655,french_onion_soup,24,190.3,4.9,74.2,2.6,2,fine,not_sufficient
33653,hummus,33,244.4,6.3,67.8,3.4,7,spoiled,not_sufficient
38101,omelette,38,390.3,4.5,73.3,3.5,6,near_spoiled,sufficient
32199,hot_dog,32,429.0,5.5,65.8,3.0,0,fine,sufficient
39834,onion_rings,39,456.5,5.3,35.9,2.8,0,fine,sufficient
28143,garlic_bread,28,263.8,2.8,44.1,5.1,5,near_spoiled,not_sufficient
47423,strawberry_shortcake,47,220.7,3.3,68.4,1.7,2,fine,not_sufficient
48453,sushi,48,335.4,3.3,45.2,5.9,3,fine,sufficient
4259,bread_pudding,4,231.4,3.9,45.1,2.8,0,fine,not_sufficient
34926,ice_cream,34,328.4,0.8,72.9,4.5,1,fine,sufficient
49494,waffles,49,410.0,5.4,76.4,6.4,2,fine,sufficient
37205,nachos,37,338.5,6.3,45.3,6.3,5,near_spoiled,sufficient
35276,lobster_roll_sandwich,35,343.6,5.2,88.1,1.1,5,near_spoiled,sufficient
18561,dumplings,18,421.8,5.7,73.7,21.7,4,near_spoiled,sufficient
5845,breakfast_burrito,5,576.5,3.3,73.9,5.5,6,near_spoiled,sufficient
6301,caesar_salad,6,377.1,7.9,44.2,34.0,3,spoiled,sufficient
31773,hot_and_sour_soup,31,406.0,6.6,48.0,8.4,3,near_spoiled,sufficient
8097,ceviche,8,258.7,4.5,61.3,1.8,2,fine,not_sufficient
31540,hot_and_sour_soup,31,442.5,7.9,93.3,4.9,2,near_spoiled,sufficient
41171,pizza,41,316.5,5.6,38.3,6.8,6,near_spoiled,sufficient
24429,french_onion_soup,24,263.4,6.7,46.3,5.1,6,near_spoiled,not_sufficient
12510,chicken_wings,12,438.2,5.1,57.7,3.4,5,near_spoiled,sufficient
10183,cheesecake,10,301.0,6.5,56.2,6.0,7,spoiled,sufficient
44933,sashimi,44,402.4,4.0,79.4,3.9,6,near_spoiled,sufficient
4585,bread_pudding,4,494.4,5.6,68.2,1.4,3,fine,sufficient
24026,french_onion_soup,24,404.6,8.6,53.0,6.3,3,spoiled,sufficient
42806,ramen,42,317.6,8.5,50.6,4.8,2,spoiled,sufficient
24897,french_onion_soup,24,354.9,5.7,60.6,4.9,7,spoiled,sufficient
32054,hot_dog,32,488.4,6.2,58.4,5.4,6,near_spoiled,sufficient
10085,cheesecake,10,502.6,6.1,64.3,0.0,1,near_spoiled,sufficient
13545,chocolate_cake,13,332.0,4.5,73.2,5.7,0,fine,sufficient
18439,dumplings,18,219.6,4.4,63.5,20.4,6,near_spoiled,not_sufficient
37180,nachos,37,469.5,6.3,72.0,4.6,1,near_spoiled,sufficient
17557,donuts,17,411.7,4.4,71.6,3.9,4,fine,sufficient
1262,baklava,1,414.4,2.6,25.5,1.9,6,near_spoiled,sufficient
19171,edamame,19,371.4,4.2,87.9,28.6,1,spoiled,sufficient
36314,macaroni_and_cheese,36,417.9,5.6,47.5,0.4,3,fine,sufficient
9086,cheese_plate,9,231.8,8.0,67.2,8.7,3,near_spoiled,not_sufficient
30671,grilled_salmon,30,262.7,4.1,50.6,6.5,4,fine,not_sufficient
24359,french_onion_soup,24,266.1,5.0,60.1,5.1,4,fine,not_sufficient
214,apple-pie,0,295.5,0.7,59.4,25.1,2,spoiled,not_sufficient
21407,filet_mignon,21,412.9,5.6,23.3,6.2,1,fine,sufficient
34456,ice_cream,34,345.4,3.0,54.7,5.6,7,spoiled,sufficient
4175,bread_pudding,4,195.6,3.7,42.4,6.6,7,spoiled,not_sufficient
6342,caesar_salad,6,422.4,5.3,55.8,20.1,3,near_spoiled,sufficient
5415,breakfast_burrito,5,148.1,4.0,94.1,5.5,1,fine,not_sufficient
15098,cup_cakes,15,283.5,6.5,52.6,5.6,1,near_spoiled,not_sufficient
34973,ice_cream,34,189.9,2.1,73.3,6.1,0,fine,not_sufficient
49868,waffles,49,371.2,5.2,36.7,3.6,1,fine,sufficient
1118,baklava,1,356.3,4.9,34.9,2.7,2,fine,sufficient
31376,hot_and_sour_soup,31,193.9,4.0,54.0,8.1,2,fine,not_sufficient
32621,hot_dog,32,198.6,5.3,78.9,4.1,2,fine,not_sufficient
10697,cheesecake,10,185.6,6.6,30.7,8.5,3,near_spoiled,not_sufficient
28109,garlic_bread,28,380.1,6.0,25.6,8.5,1,fine,sufficient
30055,grilled_salmon,30,339.5,4.2,41.8,4.3,2,fine,sufficient
10570,cheesecake,10,383.7,7.2,47.1,4.7,5,near_spoiled,sufficient
19001,edamame,19,359.9,4.6,65.2,14.7,7,spoiled,sufficient
4526,bread_pudding,4,370.3,6.0,22.3,6.1,6,near_spoiled,sufficient
24506,french_onion_soup,24,448.9,5.3,21.8,4.2,3,fine,sufficient
515,apple-pie,0,296.4,6.9,65.5,13.5,0,near_spoiled,not_sufficient
16553,deviled_eggs,16,158.2,3.9,50.5,3.9,4,fine,not_sufficient
48498,sushi,48,368.9,4.7,46.1,5.5,3,fine,sufficient
2585,beef_carpaccio,2,276.0,4.9,63.6,1.8,5,near_spoiled,not_sufficient
27180,fried_rice,27,164.9,1.9,49.2,6.0,4,fine,not_sufficient
34958,ice_cream,34,426.3,3.3,71.1,3.2,4,fine,sufficient
2426,beef_carpaccio,2,402.6,3.9,87.8,3.2,3,fine,sufficient
22529,fish_and_chips,22,465.2,3.8,72.1,4.1,6,near_spoiled,sufficient
9876,cheese_plate,9,221.4,4.1,84.0,5.6,1,fine,not_sufficient
32710,hot_dog,32,385.4,6.8,89.1,6.4,0,near_spoiled,sufficient
21012,filet_mignon,21,375.0,6.3,74.5,9.4,3,near_spoiled,sufficient
30539,grilled_salmon,30,257.8,4.4,77.0,3.9,4,fine,not_sufficient
34240,ice_cream,34,172.9,1.8,50.5,5.9,0,fine,not_sufficient
32106,hot_dog,32,424.8,4.1,58.7,9.3,3,fine,sufficient
14946,creme_brulee,14,424.2,4.8,89.5,3.0,5,near_spoiled,sufficient
41624,pizza,41,218.9,4.4,31.9,6.1,5,near_spoiled,not_sufficient
25241,french_toast,25,183.4,4.9,78.5,1.3,4,fine,not_sufficient
5635,breakfast_burrito,5,348.5,4.0,36.5,7.5,7,spoiled,sufficient
28679,garlic_bread,28,431.6,5.3,35.3,3.3,7,spoiled,sufficient
29315,greek_salad,29,190.9,5.6,56.0,20.7,1,near_spoiled,not_sufficient
46550,spaghetti_carbonara,46,508.3,1.2,50.5,5.8,5,near_spoiled,sufficient
19717,edamame,19,192.1,5.4,61.9,11.2,1,fine,not_sufficient
45024,seaweed_salad,45,342.8,5.9,87.1,17.0,3,near_spoiled,sufficient
44318,sashimi,44,375.9,5.8,53.2,2.3,7,spoiled,sufficient
34181,ice_cream,34,517.3,2.0,85.3,4.8,0,fine,sufficient
40075,pancakes,40,256.7,8.0,41.6,1.8,4,near_spoiled,not_sufficient
5133,breakfast_burrito,5,166.1,6.4,52.1,5.0,0,near_spoiled,not_sufficient
38115,omelette,38,317.0,5.3,75.3,4.7,6,near_spoiled,sufficient
40531,pancakes,40,269.4,4.9,48.6,7.6,3,fine,not_sufficient
42831,ramen,42,501.6,2.7,54.3,5.3,4,fine,sufficient
15623,cup_cakes,15,344.5,6.8,44.8,5.8,0,near_spoiled,sufficient
19100,edamame,19,401.5,1.0,63.4,21.9,5,near_spoiled,sufficient
32821,hot_dog,32,380.4,4.0,43.7,5.8,3,fine,sufficient
6423,caesar_salad,6,305.1,6.4,44.1,25.3,3,spoiled,sufficient
8512,ceviche,8,419.2,3.7,52.3,2.3,3,fine,sufficient
46467,spaghetti_carbonara,46,457.7,3.5,89.8,7.1,7,spoiled,sufficient
47898,strawberry_shortcake,47,531.1,8.0,56.5,7.2,0,near_spoiled,sufficient
48943,sushi,48,171.9,4.5,37.7,4.0,3,fine,not_sufficient
16700,deviled_eggs,16,379.3,1.4,67.3,3.6,7,spoiled,sufficient
45991,seaweed_salad,45,472.0,5.2,70.3,23.7,3,near_spoiled,sufficient
2919,beef_carpaccio,2,302.2,3.4,47.5,4.8,4,fine,sufficient
27466,fried_rice,27,414.3,5.6,54.8,4.4,6,near_spoiled,sufficient
15269,cup_cakes,15,432.1,8.0,67.5,3.9,3,near_spoiled,sufficient
5555,breakfast_burrito,5,364.1,4.3,52.2,6.0,2,fine,sufficient
13160,chocolate_cake,13,148.5,7.9,68.6,3.6,3,near_spoiled,not_sufficient
22702,fish_and_chips,22,99.1,5.1,77.5,3.4,3,fine,not_sufficient
2534,beef_carpaccio,2,274.0,5.4,67.0,3.8,0,fine,not_sufficient
16402,deviled_eggs,16,384.5,5.2,33.4,4.9,6,near_spoiled,sufficient
6461,caesar_salad,6,314.1,6.2,69.1,30.7,1,spoiled,sufficient
42046,ramen,42,325.7,4.3,87.4,3.3,6,near_spoiled,sufficient
37510,nachos,37,295.0,7.5,34.4,9.3,5,near_spoiled,not_sufficient
37858,nachos,37,365.0,1.7,52.9,5.5,3,fine,sufficient
28706,garlic_bread,28,231.0,4.0,43.2,7.1,7,spoiled,not_sufficient
9478,cheese_plate,9,534.8,4.0,54.6,3.7,5,near_spoiled,sufficient
41088,pizza,41,428.3,7.1,41.6,3.2,7,spoiled,sufficient
24924,french_onion_soup,24,400.3,3.4,74.6,4.1,3,fine,sufficient
45906,seaweed_salad,45,710.0,2.6,61.1,19.9,2,near_spoiled,sufficient
48401,sushi,48,403.9,3.5,48.9,6.6,2,fine,sufficient
22398,fish_and_chips,22,391.7,5.7,61.8,5.0,6,near_spoiled,sufficient
12128,chicken_wings,12,253.6,6.2,47.5,5.5,6,near_spoiled,not_sufficient
43894,risotto,43,427.2,6.5,62.6,3.8,0,near_spoiled,sufficient
4591,bread_pudding,4,530.2,7.2,43.7,5.4,2,near_spoiled,sufficient
13079,chocolate_cake,13,272.4,6.1,63.9,5.7,3,near_spoiled,not_sufficient
33286,hummus,33,261.1,4.7,69.3,1.6,2,fine,not_sufficient
10880,cheesecake,10,427.3,3.7,59.2,6.4,7,spoiled,sufficient
10469,cheesecake,10,400.9,4.0,55.0,7.7,4,fine,sufficient
42745,ramen,42,260.5,2.2,61.2,3.4,3,fine,not_sufficient
22518,fish_and_chips,22,341.5,3.1,74.6,4.9,7,spoiled,sufficient
49227,waffles,49,513.7,3.8,63.9,7.1,0,fine,sufficient
13406,chocolate_cake,13,373.9,5.2,63.2,3.7,7,spoiled,sufficient
11817,chicken_curry,11,530.6,8.3,62.8,1.0,6,spoiled,sufficient
36509,macaroni_and_cheese,36,516.9,3.9,86.8,6.4,2,fine,sufficient
12800,chicken_wings,12,391.0,0.6,57.1,4.5,6,near_spoiled,sufficient
16682,deviled_eggs,16,331.1,9.3,53.8,5.6,3,spoiled,sufficient
8488,ceviche,8,484.7,4.2,46.1,2.8,2,fine,sufficient
2498,beef_carpaccio,2,314.7,5.8,52.5,5.3,4,fine,sufficient
16635,deviled_eggs,16,436.7,3.5,44.5,2.9,0,fine,sufficient
38956,omelette,38,161.5,7.6,50.0,5.6,7,spoiled,not_sufficient
8519,ceviche,8,301.4,1.4,60.0,5.8,1,fine,sufficient
3104,beef_salad,3,151.4,3.5,42.2,21.1,2,near_spoiled,not_sufficient
23962,french_fries,23,394.7,3.9,59.1,4.7,0,fine,sufficient
12257,chicken_wings,12,437.0,5.0,48.8,2.1,2,fine,sufficient
34447,ice_cream,34,445.4,2.3,50.9,6.2,4,fine,sufficient
901,apple-pie,0,528.6,4.9,57.2,9.1,2,fine,sufficient
8814,ceviche,8,234.9,4.2,43.5,7.1,1,fine,not_sufficient
34990,ice_cream,34,546.1,3.0,45.1,3.8,0,fine,sufficient
15548,cup_cakes,15,563.8,5.0,66.6,5.6,7,spoiled,sufficient
16395,deviled_eggs,16,371.6,6.7,46.5,1.6,5,near_spoiled,sufficient
18208,dumplings,18,414.5,1.2,63.2,13.5,1,fine,sufficient
48430,sushi,48,363.2,2.7,81.8,5.6,3,fine,sufficient
33633,hummus,33,194.2,4.3,77.5,1.4,4,fine,not_sufficient
21187,filet_mignon,21,318.9,3.5,75.5,3.8,1,fine,sufficient
6293,caesar_salad,6,352.2,2.1,43.7,18.2,3,near_spoiled,sufficient
29585,greek_salad,29,513.5,10.0,48.1,15.9,3,spoiled,sufficient
37660,nachos,37,289.1,7.5,32.4,5.1,4,near_spoiled,not_sufficient
24745,french_onion_soup,24,372.5,3.4,62.7,2.6,0,fine,sufficient
14265,creme_brulee,14,404.3,3.1,27.0,5.8,6,near_spoiled,sufficient
19958,edamame,19,406.9,4.8,71.1,20.5,7,spoiled,sufficient
7886,carrot_cake,7,378.2,3.7,72.2,23.6,1,near_spoiled,sufficient
1651,baklava,1,397.5,0.9,33.4,6.5,5,near_spoiled,sufficient
35179,lobster_roll_sandwich,35,260.6,0.0,53.5,4.2,1,fine,not_sufficient
141,apple-pie,0,351.0,5.0,59.0,24.1,3,near_spoiled,sufficient
23599,french_fries,23,259.3,4.0,51.5,6.0,7,spoiled,not_sufficient
30538,grilled_salmon,30,386.8,4.2,59.9,6.1,6,near_spoiled,sufficient
25277,french_toast,25,372.4,2.8,36.6,2.7,7,spoiled,sufficient
44502,sashimi,44,258.1,5.4,88.3,3.2,6,near_spoiled,not_sufficient
23367,french_fries,23,489.3,2.4,56.5,2.5,4,fine,sufficient
13744,chocolate_cake,13,449.4,6.3,65.6,3.1,6,near_spoiled,sufficient
37353,nachos,37,513.6,7.7,72.5,5.5,2,near_spoiled,sufficient
39481,onion_rings,39,277.6,5.6,63.8,2.4,4,fine,not_sufficient
26758,fried_calamari,26,386.1,2.6,51.2,3.7,1,fine,sufficient
18341,dumplings,18,313.4,6.9,64.2,16.3,2,near_spoiled,sufficient
45590,seaweed_salad,45,309.3,6.6,49.2,22.1,1,near_spoiled,sufficient
16549,deviled_eggs,16,215.2,5.3,58.7,3.9,2,fine,not_sufficient
21100,filet_mignon,21,462.8,8.3,74.1,4.3,4,spoiled,sufficient
29465,greek_salad,29,281.1,3.8,52.8,24.8,1,near_spoiled,not_sufficient
27114,fried_rice,27,310.8,1.4,76.1,3.5,6,near_spoiled,sufficient
49098,waffles,49,416.0,5.4,41.7,6.3,2,fine,sufficient
21429,filet_mignon,21,300.9,3.5,70.9,10.9,4,fine,sufficient
22713,fish_and_chips,22,308.4,3.9,63.5,7.3,2,fine,sufficient
43070,risotto,43,380.5,4.8,79.4,5.8,2,fine,sufficient
37038,nachos,37,226.6,7.5,64.0,4.1,2,near_spoiled,not_sufficient
20845,falafel,20,253.7,2.8,56.4,4.5,2,fine,not_sufficient
15261,cup_cakes,15,285.3,8.5,77.6,7.1,3,spoiled,not_sufficient
5589,breakfast_burrito,5,207.9,5.4,62.8,1.6,0,fine,not_sufficient
13555,chocolate_cake,13,280.6,6.7,62.6,2.8,1,near_spoiled,not_sufficient
7048,carrot_cake,7,222.2,0.9,62.2,17.7,4,near_spoiled,not_sufficient
47659,strawberry_shortcake,47,387.1,2.6,54.6,3.3,7,spoiled,sufficient
36658,macaroni_and_cheese,36,353.4,4.2,66.0,3.2,3,fine,sufficient
30979,grilled_salmon,30,118.8,4.0,20.0,2.4,0,fine,not_sufficient
33464,hummus,33,448.1,7.6,45.6,2.3,2,near_spoiled,sufficient
13389,chocolate_cake,13,481.0,5.6,72.0,5.3,1,fine,sufficient
43839,risotto,43,291.8,1.8,84.4,5.9,7,spoiled,not_sufficient
29804,greek_salad,29,283.6,6.9,48.0,20.8,3,near_spoiled,not_sufficient
27440,fried_rice,27,309.1,7.6,53.3,3.0,5,near_spoiled,sufficient
40428,pancakes,40,349.7,9.3,71.4,8.0,6,spoiled,sufficient
15673,cup_cakes,15,341.2,2.6,55.0,4.2,2,fine,sufficient
30045,grilled_salmon,30,530.7,4.7,49.5,5.6,5,near_spoiled,sufficient
16506,deviled_eggs,16,563.8,3.4,71.3,6.1,5,near_spoiled,sufficient
4578,bread_pudding,4,350.4,2.0,32.2,9.0,0,fine,sufficient
16907,deviled_eggs,16,319.8,2.4,75.0,8.8,5,near_spoiled,sufficient
1149,baklava,1,278.1,5.4,36.8,4.3,5,near_spoiled,not_sufficient
19932,edamame,19,306.7,5.4,46.4,20.1,2,near_spoiled,sufficient
3460,beef_salad,3,523.1,4.1,64.8,23.7,2,near_spoiled,sufficient
16838,deviled_eggs,16,191.9,6.9,70.8,7.5,6,near_spoiled,not_sufficient
15181,cup_cakes,15,234.0,1.1,64.7,4.3,1,fine,not_sufficient
18761,dumplings,18,188.6,3.1,38.3,14.8,1,fine,not_sufficient
26730,fried_calamari,26,291.5,6.5,68.5,9.5,1,near_spoiled,not_sufficient
14281,creme_brulee,14,508.0,0.9,63.3,7.7,6,near_spoiled,sufficient
11319,chicken_curry,11,336.9,7.7,58.2,4.1,1,near_spoiled,sufficient
22366,fish_and_chips,22,315.7,3.3,54.7,4.6,4,fine,sufficient
14928,creme_brulee,14,137.2,1.5,42.3,3.8,4,fine,not_sufficient
16105,deviled_eggs,16,403.7,5.2,73.9,9.2,1,fine,sufficient
22068,fish_and_chips,22,498.1,3.1,52.9,7.6,4,fine,sufficient
24685,french_onion_soup,24,330.6,8.1,61.7,5.0,3,spoiled,sufficient
12117,chicken_wings,12,429.4,5.7,73.8,7.3,5,near_spoiled,sufficient
10518,cheesecake,10,352.1,2.5,59.5,9.1,0,fine,sufficient
40857,pancakes,40,452.4,6.5,98.7,8.1,5,near_spoiled,sufficient
34227,ice_cream,34,319.2,0.7,48.4,5.8,4,fine,sufficient
42547,ramen,42,334.3,6.0,48.3,2.0,7,spoiled,sufficient
17308,donuts,17,284.4,3.8,26.4,8.8,2,fine,not_sufficient
25983,french_toast,25,657.3,4.8,65.5,4.9,4,fine,sufficient
41229,pizza,41,220.0,2.6,49.1,5.0,5,near_spoiled,not_sufficient
8139,ceviche,8,411.3,5.1,84.4,5.8,2,fine,sufficient
2938,beef_carpaccio,2,241.3,3.4,42.3,1.7,5,near_spoiled,not_sufficient
14121,creme_brulee,14,432.7,1.1,52.2,5.1,3,fine,sufficient
3560,beef_salad,3,578.1,5.5,44.2,15.9,3,near_spoiled,sufficient
3529,beef_salad,3,378.2,6.4,55.6,19.1,3,near_spoiled,sufficient
18542,dumplings,18,376.0,6.5,69.9,20.1,0,near_spoiled,sufficient
15989,cup_cakes,15,182.4,6.9,53.7,2.0,1,near_spoiled,not_sufficient
28463,garlic_bread,28,445.4,9.1,40.0,9.1,0,spoiled,sufficient
10983,cheesecake,10,336.5,7.6,46.0,5.8,3,near_spoiled,sufficient
39129,onion_rings,39,446.9,4.6,73.8,3.1,4,fine,sufficient
20482,falafel,20,259.2,3.4,54.5,8.8,2,fine,not_sufficient
46191,spaghetti_carbonara,46,366.0,5.4,54.1,4.2,5,near_spoiled,sufficient
24432,french_onion_soup,24,410.9,5.9,66.2,5.0,2,fine,sufficient
46441,spaghetti_carbonara,46,262.9,0.4,26.2,4.5,2,fine,not_sufficient
18860,dumplings,18,479.4,6.9,39.5,18.9,2,near_spoiled,sufficient
45426,seaweed_salad,45,374.9,8.9,20.0,16.7,1,spoiled,sufficient
15455,cup_cakes,15,411.6,2.8,79.7,5.2,6,near_spoiled,sufficient
27505,fried_rice,27,357.3,5.4,52.5,3.4,6,near_spoiled,sufficient
6259,caesar_salad,6,327.3,3.9,50.7,27.6,1,spoiled,sufficient
15706,cup_cakes,15,374.3,1.5,87.5,7.6,3,fine,sufficient
23859,french_fries,23,474.4,5.2,57.0,5.7,0,fine,sufficient
521,apple-pie,0,327.7,5.0,50.7,16.6,1,near_spoiled,sufficient
45739,seaweed_salad,45,421.5,4.8,52.5,17.1,1,near_spoiled,sufficient
38739,omelette,38,276.1,3.5,50.2,3.8,0,fine,not_sufficient
27828,fried_rice,27,415.8,3.1,59.6,6.1,2,fine,sufficient
31622,hot_and_sour_soup,31,435.0,2.2,50.6,6.7,0,fine,sufficient
46819,spaghetti_carbonara,46,235.3,1.6,45.6,5.0,3,fine,not_sufficient
18764,dumplings,18,240.3,3.0,60.5,10.8,2,fine,not_sufficient
31813,hot_and_sour_soup,31,370.9,2.2,63.5,7.7,1,fine,sufficient
49132,waffles,49,336.0,7.7,97.5,5.1,1,near_spoiled,sufficient
30199,grilled_salmon,30,273.6,5.0,63.7,2.2,2,fine,not_sufficient
30008,grilled_salmon,30,312.0,5.4,55.4,6.8,6,near_spoiled,sufficient
14354,creme_brulee,14,376.4,3.1,47.6,5.4,3,fine,sufficient
45586,seaweed_salad,45,480.9,4.9,62.3,15.3,0,near_spoiled,sufficient
17502,donuts,17,482.5,3.8,53.3,4.1,4,fine,sufficient
48690,sushi,48,305.9,3.4,41.4,1.3,3,fine,sufficient
33126,hummus,33,313.0,2.9,62.2,3.5,5,near_spoiled,sufficient
45385,seaweed_salad,45,558.6,6.2,85.6,21.2,3,near_spoiled,sufficient
49438,waffles,49,542.2,4.6,50.9,6.8,5,near_spoiled,sufficient
4750,bread_pudding,4,196.4,5.0,34.7,6.3,2,fine,not_sufficient
11858,chicken_curry,11,340.7,6.6,56.6,4.9,1,near_spoiled,sufficient
2879,beef_carpaccio,2,413.5,1.8,53.5,6.9,0,fine,sufficient
40611,pancakes,40,364.7,6.2,60.0,2.1,3,near_spoiled,sufficient
349,apple-pie,0,299.3,3.2,48.8,21.6,4,near_spoiled,not_sufficient
4848,bread_pudding,4,313.7,5.6,30.9,3.7,4,fine,sufficient
3470,beef_salad,3,288.3,5.4,35.5,22.1,1,near_spoiled,not_sufficient
